t,field,value,color,status,reason,raw
663.0,AVG_GROSS,17.8,NEUTRAL,OK,distance_over_total_time,{}
663.0,AVG_MOVING,18.2,NEUTRAL,OK,distance_over_moving_time,{}
664.0,SPEED,16.5,AMBER,OK,below_reference,"{reference_kmh=18.202, age_s=0.0}"
664.0,POWER,0,NEUTRAL,OK,power_present,{age_s=0.0}
664.0,HR,104,NEUTRAL,OK,hr_present,{age_s=0.0}
664.0,CADENCE,10,AMBER,OK,outside_preferred_band,{age_s=0.0}
664.0,GRADE,0,NEUTRAL,OK,flat_deadband,"{grade_raw=0.54, grade_display=0.54}"
664.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
664.0,AVG_GROSS,17.8,NEUTRAL,OK,distance_over_total_time,{}
664.0,AVG_MOVING,18.2,NEUTRAL,OK,distance_over_moving_time,{}
665.0,SPEED,16.4,AMBER,OK,below_reference,"{reference_kmh=18.19924807395994, age_s=0.0}"
665.0,POWER,15,NEUTRAL,OK,power_present,{age_s=0.0}
665.0,HR,104,NEUTRAL,OK,hr_present,{age_s=0.0}
665.0,CADENCE,10,AMBER,OK,outside_preferred_band,{age_s=0.0}
665.0,GRADE,0,NEUTRAL,OK,flat_deadband,"{grade_raw=0.54, grade_display=0.54}"
665.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
665.0,AVG_GROSS,17.8,NEUTRAL,OK,distance_over_total_time,{}
665.0,AVG_MOVING,18.2,NEUTRAL,OK,distance_over_moving_time,{}
666.0,SPEED,16.4,AMBER,OK,below_reference,"{reference_kmh=18.183876923076923, age_s=0.0}"
666.0,POWER,208,NEUTRAL,OK,power_present,{age_s=0.0}
666.0,HR,104,NEUTRAL,OK,hr_present,{age_s=0.0}
666.0,CADENCE,37,AMBER,OK,outside_preferred_band,{age_s=0.0}
666.0,GRADE,0,NEUTRAL,OK,flat_deadband,"{grade_raw=0.54, grade_display=0.54}"
666.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
666.0,AVG_GROSS,17.7,NEUTRAL,OK,distance_over_total_time,{}
666.0,AVG_MOVING,18.2,NEUTRAL,OK,distance_over_moving_time,{}
667.0,SPEED,16.6,AMBER,OK,below_reference,"{reference_kmh=18.193769585253452, age_s=0.0}"
667.0,POWER,321,NEUTRAL,OK,power_present,{age_s=0.0}
667.0,HR,102,NEUTRAL,OK,hr_present,{age_s=0.0}
667.0,CADENCE,55,GREEN,OK,preferred_low_cadence_band,{age_s=0.0}
667.0,GRADE,0,NEUTRAL,OK,flat_deadband,"{grade_raw=0.53, grade_display=0.53}"
667.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
667.0,AVG_GROSS,17.8,NEUTRAL,OK,distance_over_total_time,{}
667.0,AVG_MOVING,18.2,NEUTRAL,OK,distance_over_moving_time,{}
668.0,SPEED,17.5,NEUTRAL,OK,near_reference,"{reference_kmh=18.191042944785277, age_s=0.0}"
668.0,POWER,377,NEUTRAL,OK,power_present,{age_s=0.0}
668.0,HR,102,NEUTRAL,OK,hr_present,{age_s=0.0}
668.0,CADENCE,57,GREEN,OK,preferred_low_cadence_band,{age_s=0.0}
668.0,GRADE,0,NEUTRAL,OK,flat_deadband,"{grade_raw=0.53, grade_display=0.53}"
668.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
668.0,AVG_GROSS,17.8,NEUTRAL,OK,distance_over_total_time,{}
668.0,AVG_MOVING,18.2,NEUTRAL,OK,distance_over_moving_time,{}
669.0,SPEED,18.9,NEUTRAL,OK,near_reference,"{reference_kmh=18.188324655436446, age_s=0.0}"
669.0,POWER,304,NEUTRAL,OK,power_present,{age_s=0.0}
669.0,HR,104,NEUTRAL,OK,hr_present,{age_s=0.0}
669.0,CADENCE,60,GREEN,OK,preferred_low_cadence_band,{age_s=0.0}
669.0,GRADE,0,NEUTRAL,OK,flat_deadband,"{grade_raw=0.53, grade_display=0.53}"
669.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
669.0,AVG_GROSS,17.8,NEUTRAL,OK,distance_over_total_time,{}
669.0,AVG_MOVING,18.2,NEUTRAL,OK,distance_over_moving_time,{}
670.0,SPEED,19.5,NEUTRAL,OK,near_reference,"{reference_kmh=18.19816513761468, age_s=0.0}"
670.0,POWER,304,NEUTRAL,OK,power_present,{age_s=0.0}
670.0,HR,104,NEUTRAL,OK,hr_present,{age_s=0.0}
670.0,CADENCE,65,GREEN,OK,preferred_low_cadence_band,{age_s=0.0}
670.0,GRADE,+0,AMBER,OK,light_climb,"{grade_raw=0.75, grade_display=0.75}"
670.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
670.0,AVG_GROSS,17.8,NEUTRAL,OK,distance_over_total_time,{}
670.0,AVG_MOVING,18.2,NEUTRAL,OK,distance_over_moving_time,{}
671.0,SPEED,19.0,NEUTRAL,OK,near_reference,"{reference_kmh=18.19544427480916, age_s=0.0}"
671.0,POWER,266,NEUTRAL,OK,power_present,{age_s=0.0}
671.0,HR,104,NEUTRAL,OK,hr_present,{age_s=0.0}
671.0,CADENCE,62,GREEN,OK,preferred_low_cadence_band,{age_s=0.0}
671.0,GRADE,+0,AMBER,OK,light_climb,"{grade_raw=0.75, grade_display=0.75}"
671.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
671.0,AVG_GROSS,17.8,NEUTRAL,OK,distance_over_total_time,{}
671.0,AVG_MOVING,18.2,NEUTRAL,OK,distance_over_moving_time,{}
672.0,SPEED,19.1,NEUTRAL,OK,near_reference,"{reference_kmh=18.205243902439026, age_s=0.0}"
672.0,POWER,128,NEUTRAL,OK,power_present,{age_s=0.0}
672.0,HR,105,NEUTRAL,OK,hr_present,{age_s=0.0}
672.0,CADENCE,63,GREEN,OK,preferred_low_cadence_band,{age_s=0.0}
672.0,GRADE,+1,AMBER,OK,light_climb,"{grade_raw=1.51, grade_display=1.51}"
672.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
672.0,AVG_GROSS,17.8,NEUTRAL,OK,distance_over_total_time,{}
672.0,AVG_MOVING,18.2,NEUTRAL,OK,distance_over_moving_time,{}
673.0,SPEED,19.3,NEUTRAL,OK,near_reference,"{reference_kmh=18.20252054794521, age_s=0.0}"
673.0,POWER,92,NEUTRAL,OK,power_present,{age_s=0.0}
673.0,HR,106,NEUTRAL,OK,hr_present,{age_s=0.0}
673.0,CADENCE,63,GREEN,OK,preferred_low_cadence_band,{age_s=0.0}
673.0,GRADE,+1,AMBER,OK,light_climb,"{grade_raw=1.51, grade_display=1.51}"
673.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
673.0,AVG_GROSS,17.8,NEUTRAL,OK,distance_over_total_time,{}
673.0,AVG_MOVING,18.2,NEUTRAL,OK,distance_over_moving_time,{}
674.0,SPEED,20.1,GREEN,OK,above_reference,"{reference_kmh=18.21227963525836, age_s=0.0}"
674.0,POWER,93,NEUTRAL,OK,power_present,{age_s=0.0}
674.0,HR,106,NEUTRAL,OK,hr_present,{age_s=0.0}
674.0,CADENCE,66,GREEN,OK,preferred_low_cadence_band,{age_s=0.0}
674.0,GRADE,+1,AMBER,OK,light_climb,"{grade_raw=1.87, grade_display=1.87}"
674.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
674.0,AVG_GROSS,17.8,NEUTRAL,OK,distance_over_total_time,{}
674.0,AVG_MOVING,18.2,NEUTRAL,OK,distance_over_moving_time,{}
675.0,SPEED,20.3,GREEN,OK,above_reference,"{reference_kmh=18.222009104704096, age_s=0.0}"
675.0,POWER,90,NEUTRAL,OK,power_present,{age_s=0.0}
675.0,HR,107,NEUTRAL,OK,hr_present,{age_s=0.0}
675.0,CADENCE,66,GREEN,OK,preferred_low_cadence_band,{age_s=0.0}
675.0,GRADE,+1,AMBER,OK,light_climb,"{grade_raw=1.8, grade_display=1.8}"
675.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
675.0,AVG_GROSS,17.8,NEUTRAL,OK,distance_over_total_time,{}
675.0,AVG_MOVING,18.2,NEUTRAL,OK,distance_over_moving_time,{}
676.0,SPEED,21.1,GREEN,OK,above_reference,"{reference_kmh=18.219272727272728, age_s=0.0}"
676.0,POWER,67,NEUTRAL,OK,power_present,{age_s=0.0}
676.0,HR,108,NEUTRAL,OK,hr_present,{age_s=0.0}
676.0,CADENCE,68,GREEN,OK,preferred_low_cadence_band,{age_s=0.0}
676.0,GRADE,+1,AMBER,OK,light_climb,"{grade_raw=1.8, grade_display=1.8}"
676.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
676.0,AVG_GROSS,17.8,NEUTRAL,OK,distance_over_total_time,{}
676.0,AVG_MOVING,18.2,NEUTRAL,OK,distance_over_moving_time,{}
677.0,SPEED,21.9,GREEN,OK,above_reference,"{reference_kmh=18.228962178517396, age_s=0.0}"
677.0,POWER,67,NEUTRAL,OK,power_present,{age_s=0.0}
677.0,HR,109,NEUTRAL,OK,hr_present,{age_s=0.0}
677.0,CADENCE,71,GREEN,OK,preferred_low_cadence_band,{age_s=0.0}
677.0,GRADE,+1,AMBER,OK,light_climb,"{grade_raw=1.08, grade_display=1.08}"
677.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
677.0,AVG_GROSS,17.8,NEUTRAL,OK,distance_over_total_time,{}
677.0,AVG_MOVING,18.2,NEUTRAL,OK,distance_over_moving_time,{}
678.0,SPEED,22.7,GREEN,OK,above_reference,"{reference_kmh=18.23862235649547, age_s=0.0}"
678.0,POWER,51,NEUTRAL,OK,power_present,{age_s=0.0}
678.0,HR,111,NEUTRAL,OK,hr_present,{age_s=0.0}
678.0,CADENCE,71,GREEN,OK,preferred_low_cadence_band,{age_s=0.0}
678.0,GRADE,0,NEUTRAL,OK,flat_deadband,"{grade_raw=0.49, grade_display=0.49}"
678.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
678.0,AVG_GROSS,17.8,NEUTRAL,OK,distance_over_total_time,{}
678.0,AVG_MOVING,18.2,NEUTRAL,OK,distance_over_moving_time,{}
679.0,SPEED,22.7,GREEN,OK,above_reference,"{reference_kmh=18.248253393665156, age_s=0.0}"
679.0,POWER,87,NEUTRAL,OK,power_present,{age_s=0.0}
679.0,HR,111,NEUTRAL,OK,hr_present,{age_s=0.0}
679.0,CADENCE,74,GREEN,OK,preferred_low_cadence_band,{age_s=0.0}
679.0,GRADE,0,NEUTRAL,OK,flat_deadband,"{grade_raw=0.0, grade_display=0.0}"
679.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
679.0,AVG_GROSS,17.8,NEUTRAL,OK,distance_over_total_time,{}
679.0,AVG_MOVING,18.2,NEUTRAL,OK,distance_over_moving_time,{}
680.0,SPEED,22.7,GREEN,OK,above_reference,"{reference_kmh=18.245493975903617, age_s=0.0}"
680.0,POWER,80,NEUTRAL,OK,power_present,{age_s=0.0}
680.0,HR,114,NEUTRAL,OK,hr_present,{age_s=0.0}
680.0,CADENCE,75,GREEN,OK,preferred_low_cadence_band,{age_s=0.0}
680.0,GRADE,0,NEUTRAL,OK,flat_deadband,"{grade_raw=0.0, grade_display=0.0}"
680.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
680.0,AVG_GROSS,17.8,NEUTRAL,OK,distance_over_total_time,{}
680.0,AVG_MOVING,18.2,NEUTRAL,OK,distance_over_moving_time,{}
681.0,SPEED,22.1,GREEN,OK,above_reference,"{reference_kmh=18.255085714285713, age_s=0.0}"
681.0,POWER,57,NEUTRAL,OK,power_present,{age_s=0.0}
681.0,HR,114,NEUTRAL,OK,hr_present,{age_s=0.0}
681.0,CADENCE,74,GREEN,OK,preferred_low_cadence_band,{age_s=0.0}
681.0,GRADE,0,NEUTRAL,OK,flat_deadband,"{grade_raw=-0.46, grade_display=-0.46}"
681.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
681.0,AVG_GROSS,17.8,NEUTRAL,OK,distance_over_total_time,{}
681.0,AVG_MOVING,18.3,NEUTRAL,OK,distance_over_moving_time,{}
682.0,SPEED,21.7,GREEN,OK,above_reference,"{reference_kmh=18.252324324324324, age_s=0.0}"
682.0,POWER,49,NEUTRAL,OK,power_present,{age_s=0.0}
682.0,HR,114,NEUTRAL,OK,hr_present,{age_s=0.0}
682.0,CADENCE,74,GREEN,OK,preferred_low_cadence_band,{age_s=0.0}
682.0,GRADE,0,NEUTRAL,OK,flat_deadband,"{grade_raw=-0.46, grade_display=-0.46}"
682.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
682.0,AVG_GROSS,17.8,NEUTRAL,OK,distance_over_total_time,{}
682.0,AVG_MOVING,18.3,NEUTRAL,OK,distance_over_moving_time,{}
683.0,SPEED,21.5,GREEN,OK,above_reference,"{reference_kmh=18.2495712143928, age_s=0.0}"
683.0,POWER,112,NEUTRAL,OK,power_present,{age_s=0.0}
683.0,HR,113,NEUTRAL,OK,hr_present,{age_s=0.0}
683.0,CADENCE,71,GREEN,OK,preferred_low_cadence_band,{age_s=0.0}
683.0,GRADE,0,NEUTRAL,OK,flat_deadband,"{grade_raw=-0.46, grade_display=-0.46}"
683.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
683.0,AVG_GROSS,17.8,NEUTRAL,OK,distance_over_total_time,{}
683.0,AVG_MOVING,18.2,NEUTRAL,OK,distance_over_moving_time,{}
684.0,SPEED,21.5,GREEN,OK,above_reference,"{reference_kmh=18.25911377245509, age_s=0.0}"
684.0,POWER,170,NEUTRAL,OK,power_present,{age_s=0.0}
684.0,HR,112,NEUTRAL,OK,hr_present,{age_s=0.0}
684.0,CADENCE,71,GREEN,OK,preferred_low_cadence_band,{age_s=0.0}
684.0,GRADE,+0,AMBER,OK,light_climb,"{grade_raw=-0.7, grade_display=-0.7}"
684.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
684.0,AVG_GROSS,17.8,NEUTRAL,OK,distance_over_total_time,{}
684.0,AVG_MOVING,18.3,NEUTRAL,OK,distance_over_moving_time,{}
685.0,SPEED,21.5,GREEN,OK,above_reference,"{reference_kmh=18.268627802690585, age_s=0.0}"
685.0,POWER,171,NEUTRAL,OK,power_present,{age_s=0.0}
685.0,HR,112,NEUTRAL,OK,hr_present,{age_s=0.0}
685.0,CADENCE,70,GREEN,OK,preferred_low_cadence_band,{age_s=0.0}
685.0,GRADE,0,NEUTRAL,OK,flat_deadband,"{grade_raw=-0.2, grade_display=-0.2}"
685.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
685.0,AVG_GROSS,17.8,NEUTRAL,OK,distance_over_total_time,{}
685.0,AVG_MOVING,18.3,NEUTRAL,OK,distance_over_moving_time,{}
686.0,SPEED,21.5,GREEN,OK,above_reference,"{reference_kmh=18.278113432835823, age_s=0.0}"
686.0,POWER,193,NEUTRAL,OK,power_present,{age_s=0.0}
686.0,HR,111,NEUTRAL,OK,hr_present,{age_s=0.0}
686.0,CADENCE,71,GREEN,OK,preferred_low_cadence_band,{age_s=0.0}
686.0,GRADE,0,NEUTRAL,OK,flat_deadband,"{grade_raw=0.08, grade_display=0.08}"
686.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
686.0,AVG_GROSS,17.9,NEUTRAL,OK,distance_over_total_time,{}
686.0,AVG_MOVING,18.3,NEUTRAL,OK,distance_over_moving_time,{}
687.0,SPEED,21.1,GREEN,OK,above_reference,"{reference_kmh=18.27533830104322, age_s=0.0}"
687.0,POWER,192,NEUTRAL,OK,power_present,{age_s=0.0}
687.0,HR,111,NEUTRAL,OK,hr_present,{age_s=0.0}
687.0,CADENCE,70,GREEN,OK,preferred_low_cadence_band,{age_s=0.0}
687.0,GRADE,0,NEUTRAL,OK,flat_deadband,"{grade_raw=0.08, grade_display=0.08}"
687.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
687.0,AVG_GROSS,17.8,NEUTRAL,OK,distance_over_total_time,{}
687.0,AVG_MOVING,18.3,NEUTRAL,OK,distance_over_moving_time,{}
688.0,SPEED,20.8,GREEN,OK,above_reference,"{reference_kmh=18.27257142857143, age_s=0.0}"
688.0,POWER,198,NEUTRAL,OK,power_present,{age_s=0.0}
688.0,HR,110,NEUTRAL,OK,hr_present,{age_s=0.0}
688.0,CADENCE,68,GREEN,OK,preferred_low_cadence_band,{age_s=0.0}
688.0,GRADE,0,NEUTRAL,OK,flat_deadband,"{grade_raw=0.08, grade_display=0.08}"
688.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
688.0,AVG_GROSS,17.8,NEUTRAL,OK,distance_over_total_time,{}
688.0,AVG_MOVING,18.3,NEUTRAL,OK,distance_over_moving_time,{}
689.0,SPEED,20.7,GREEN,OK,above_reference,"{reference_kmh=18.282008915304605, age_s=0.0}"
689.0,POWER,237,NEUTRAL,OK,power_present,{age_s=0.0}
689.0,HR,111,NEUTRAL,OK,hr_present,{age_s=0.0}
689.0,CADENCE,68,GREEN,OK,preferred_low_cadence_band,{age_s=0.0}
689.0,GRADE,0,NEUTRAL,OK,flat_deadband,"{grade_raw=0.66, grade_display=0.66}"
689.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
689.0,AVG_GROSS,17.9,NEUTRAL,OK,distance_over_total_time,{}
689.0,AVG_MOVING,18.3,NEUTRAL,OK,distance_over_moving_time,{}
690.0,SPEED,20.6,GREEN,OK,above_reference,"{reference_kmh=18.279240356083086, age_s=0.0}"
690.0,POWER,199,NEUTRAL,OK,power_present,{age_s=0.0}
690.0,HR,111,NEUTRAL,OK,hr_present,{age_s=0.0}
690.0,CADENCE,68,GREEN,OK,preferred_low_cadence_band,{age_s=0.0}
690.0,GRADE,0,NEUTRAL,OK,flat_deadband,"{grade_raw=0.66, grade_display=0.66}"
690.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
690.0,AVG_GROSS,17.9,NEUTRAL,OK,distance_over_total_time,{}
690.0,AVG_MOVING,18.3,NEUTRAL,OK,distance_over_moving_time,{}
691.0,SPEED,20.6,GREEN,OK,above_reference,"{reference_kmh=18.288639999999997, age_s=0.0}"
691.0,POWER,284,NEUTRAL,OK,power_present,{age_s=0.0}
691.0,HR,111,NEUTRAL,OK,hr_present,{age_s=0.0}
691.0,CADENCE,72,GREEN,OK,preferred_low_cadence_band,{age_s=0.0}
691.0,GRADE,+1,AMBER,OK,light_climb,"{grade_raw=1.17, grade_display=1.17}"
691.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
691.0,AVG_GROSS,17.9,NEUTRAL,OK,distance_over_total_time,{}
691.0,AVG_MOVING,18.3,NEUTRAL,OK,distance_over_moving_time,{}
692.0,SPEED,20.9,GREEN,OK,above_reference,"{reference_kmh=18.285869822485207, age_s=0.0}"
692.0,POWER,209,NEUTRAL,OK,power_present,{age_s=0.0}
692.0,HR,111,NEUTRAL,OK,hr_present,{age_s=0.0}
692.0,CADENCE,77,GREEN,OK,preferred_low_cadence_band,{age_s=0.0}
692.0,GRADE,+1,AMBER,OK,light_climb,"{grade_raw=1.17, grade_display=1.17}"
692.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
692.0,AVG_GROSS,17.9,NEUTRAL,OK,distance_over_total_time,{}
692.0,AVG_MOVING,18.3,NEUTRAL,OK,distance_over_moving_time,{}
693.0,SPEED,20.8,GREEN,OK,above_reference,"{reference_kmh=18.295231905465286, age_s=0.0}"
693.0,POWER,189,NEUTRAL,OK,power_present,{age_s=0.0}
693.0,HR,112,NEUTRAL,OK,hr_present,{age_s=0.0}
693.0,CADENCE,77,GREEN,OK,preferred_low_cadence_band,{age_s=0.0}
693.0,GRADE,+1,AMBER,OK,light_climb,"{grade_raw=1.65, grade_display=1.65}"
693.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
693.0,AVG_GROSS,17.9,NEUTRAL,OK,distance_over_total_time,{}
693.0,AVG_MOVING,18.3,NEUTRAL,OK,distance_over_moving_time,{}
694.0,SPEED,20.5,GREEN,OK,above_reference,"{reference_kmh=18.292460176991153, age_s=0.0}"
694.0,POWER,151,NEUTRAL,OK,power_present,{age_s=0.0}
694.0,HR,112,NEUTRAL,OK,hr_present,{age_s=0.0}
694.0,CADENCE,76,GREEN,OK,preferred_low_cadence_band,{age_s=0.0}
694.0,GRADE,+1,AMBER,OK,light_climb,"{grade_raw=1.65, grade_display=1.65}"
694.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
694.0,AVG_GROSS,17.9,NEUTRAL,OK,distance_over_total_time,{}
694.0,AVG_MOVING,18.3,NEUTRAL,OK,distance_over_moving_time,{}
695.0,SPEED,20.5,GREEN,OK,above_reference,"{reference_kmh=18.289696612665683, age_s=0.0}"
695.0,POWER,153,NEUTRAL,OK,power_present,{age_s=0.0}
695.0,HR,112,NEUTRAL,OK,hr_present,{age_s=0.0}
695.0,CADENCE,75,GREEN,OK,preferred_low_cadence_band,{age_s=0.0}
695.0,GRADE,+1,AMBER,OK,light_climb,"{grade_raw=1.65, grade_display=1.65}"
695.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
695.0,AVG_GROSS,17.9,NEUTRAL,OK,distance_over_total_time,{}
695.0,AVG_MOVING,18.3,NEUTRAL,OK,distance_over_moving_time,{}
696.0,SPEED,20.9,GREEN,OK,above_reference,"{reference_kmh=18.299011764705885, age_s=0.0}"
696.0,POWER,189,NEUTRAL,OK,power_present,{age_s=0.0}
696.0,HR,112,NEUTRAL,OK,hr_present,{age_s=0.0}
696.0,CADENCE,77,GREEN,OK,preferred_low_cadence_band,{age_s=0.0}
696.0,GRADE,+1,AMBER,OK,light_climb,"{grade_raw=1.69, grade_display=1.69}"
696.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
696.0,AVG_GROSS,17.9,NEUTRAL,OK,distance_over_total_time,{}
696.0,AVG_MOVING,18.3,NEUTRAL,OK,distance_over_moving_time,{}
697.0,SPEED,21.0,GREEN,OK,above_reference,"{reference_kmh=18.308299559471365, age_s=0.0}"
697.0,POWER,163,NEUTRAL,OK,power_present,{age_s=0.0}
697.0,HR,112,NEUTRAL,OK,hr_present,{age_s=0.0}
697.0,CADENCE,77,GREEN,OK,preferred_low_cadence_band,{age_s=0.0}
697.0,GRADE,+1,AMBER,OK,light_climb,"{grade_raw=1.94, grade_display=1.94}"
697.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
697.0,AVG_GROSS,17.9,NEUTRAL,OK,distance_over_total_time,{}
697.0,AVG_MOVING,18.3,NEUTRAL,OK,distance_over_moving_time,{}
698.0,SPEED,21.1,GREEN,OK,above_reference,"{reference_kmh=18.31756011730205, age_s=0.0}"
698.0,POWER,144,NEUTRAL,OK,power_present,{age_s=0.0}
698.0,HR,112,NEUTRAL,OK,hr_present,{age_s=0.0}
698.0,CADENCE,79,AMBER,OK,outside_preferred_band,{age_s=0.0}
698.0,GRADE,+1,AMBER,OK,light_climb,"{grade_raw=1.64, grade_display=1.64}"
698.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
698.0,AVG_GROSS,17.9,NEUTRAL,OK,distance_over_total_time,{}
698.0,AVG_MOVING,18.3,NEUTRAL,OK,distance_over_moving_time,{}
699.0,SPEED,20.8,GREEN,OK,above_reference,"{reference_kmh=18.314775988286968, age_s=0.0}"
699.0,POWER,153,NEUTRAL,OK,power_present,{age_s=0.0}
699.0,HR,112,NEUTRAL,OK,hr_present,{age_s=0.0}
699.0,CADENCE,77,GREEN,OK,preferred_low_cadence_band,{age_s=0.0}
699.0,GRADE,+1,AMBER,OK,light_climb,"{grade_raw=1.64, grade_display=1.64}"
699.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
699.0,AVG_GROSS,17.9,NEUTRAL,OK,distance_over_total_time,{}
699.0,AVG_MOVING,18.3,NEUTRAL,OK,distance_over_moving_time,{}
700.0,SPEED,20.5,GREEN,OK,above_reference,"{reference_kmh=18.323999999999998, age_s=0.0}"
700.0,POWER,186,NEUTRAL,OK,power_present,{age_s=0.0}
700.0,HR,112,NEUTRAL,OK,hr_present,{age_s=0.0}
700.0,CADENCE,76,GREEN,OK,preferred_low_cadence_band,{age_s=0.0}
700.0,GRADE,+0,AMBER,OK,light_climb,"{grade_raw=0.97, grade_display=0.97}"
700.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
700.0,AVG_GROSS,17.9,NEUTRAL,OK,distance_over_total_time,{}
700.0,AVG_MOVING,18.3,NEUTRAL,OK,distance_over_moving_time,{}
701.0,SPEED,20.3,GREEN,OK,above_reference,"{reference_kmh=18.32121459854015, age_s=0.0}"
701.0,POWER,142,NEUTRAL,OK,power_present,{age_s=0.0}
701.0,HR,112,NEUTRAL,OK,hr_present,{age_s=0.0}
701.0,CADENCE,75,GREEN,OK,preferred_low_cadence_band,{age_s=0.0}
701.0,GRADE,+0,AMBER,OK,light_climb,"{grade_raw=0.97, grade_display=0.97}"
701.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
701.0,AVG_GROSS,17.9,NEUTRAL,OK,distance_over_total_time,{}
701.0,AVG_MOVING,18.3,NEUTRAL,OK,distance_over_moving_time,{}
702.0,SPEED,20.0,GREEN,OK,above_reference,"{reference_kmh=18.330402332361516, age_s=0.0}"
702.0,POWER,150,NEUTRAL,OK,power_present,{age_s=0.0}
702.0,HR,114,NEUTRAL,OK,hr_present,{age_s=0.0}
702.0,CADENCE,75,GREEN,OK,preferred_low_cadence_band,{age_s=0.0}
702.0,GRADE,+1,AMBER,OK,light_climb,"{grade_raw=1.02, grade_display=1.02}"
702.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
702.0,AVG_GROSS,17.9,NEUTRAL,OK,distance_over_total_time,{}
702.0,AVG_MOVING,18.3,NEUTRAL,OK,distance_over_moving_time,{}
703.0,SPEED,20.0,GREEN,OK,above_reference,"{reference_kmh=18.32761572052402, age_s=0.0}"
703.0,POWER,170,NEUTRAL,OK,power_present,{age_s=0.0}
703.0,HR,115,NEUTRAL,OK,hr_present,{age_s=0.0}
703.0,CADENCE,74,GREEN,OK,preferred_low_cadence_band,{age_s=0.0}
703.0,GRADE,+1,AMBER,OK,light_climb,"{grade_raw=1.02, grade_display=1.02}"
703.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
703.0,AVG_GROSS,17.9,NEUTRAL,OK,distance_over_total_time,{}
703.0,AVG_MOVING,18.3,NEUTRAL,OK,distance_over_moving_time,{}
704.0,SPEED,20.2,GREEN,OK,above_reference,"{reference_kmh=18.336767441860466, age_s=0.0}"
704.0,POWER,187,NEUTRAL,OK,power_present,{age_s=0.0}
704.0,HR,116,NEUTRAL,OK,hr_present,{age_s=0.0}
704.0,CADENCE,74,GREEN,OK,preferred_low_cadence_band,{age_s=0.0}
704.0,GRADE,+0,AMBER,OK,light_climb,"{grade_raw=0.8, grade_display=0.8}"
704.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
704.0,AVG_GROSS,17.9,NEUTRAL,OK,distance_over_total_time,{}
704.0,AVG_MOVING,18.3,NEUTRAL,OK,distance_over_moving_time,{}
705.0,SPEED,20.2,GREEN,OK,above_reference,"{reference_kmh=18.333979680696665, age_s=0.0}"
705.0,POWER,161,NEUTRAL,OK,power_present,{age_s=0.0}
705.0,HR,117,NEUTRAL,OK,hr_present,{age_s=0.0}
705.0,CADENCE,75,GREEN,OK,preferred_low_cadence_band,{age_s=0.0}
705.0,GRADE,+0,AMBER,OK,light_climb,"{grade_raw=0.8, grade_display=0.8}"
705.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
705.0,AVG_GROSS,17.9,NEUTRAL,OK,distance_over_total_time,{}
705.0,AVG_MOVING,18.3,NEUTRAL,OK,distance_over_moving_time,{}
